time,gFx,gFy,gFz,TgF
1.33282125,0.7887,0.2447,-0.3355,0.891
1.337181354,0.9171,0.3448,-0.4185,1.065
1.342158229,1.0299,0.4419,-0.4854,1.221
1.347263385,1.1183,0.5381,-0.5264,1.348
1.349707083,1.1529,0.5831,-0.5386,1.400
1.353913437,1.2037,0.6627,-0.5494,1.480
1.356412135,1.2199,0.6920,-0.5494,1.506
1.359082604,1.2267,0.7125,-0.5484,1.521
1.364088177,1.2286,0.7188,-0.5513,1.527
1.368830052,1.2086,0.6846,-0.5582,1.497
1.374719583,1.1583,0.6368,-0.5684,1.439
1.378545781,1.0577,0.5626,-0.5435,1.316
1.383349583,0.9063,0.4556,-0.4375,1.105
1.38583625,0.8341,0.4068,-0.3853,1.005
1.38825302,0.7794,0.3565,-0.3540,0.927
1.39129677,0.7423,0.3101,-0.3321,0.870
1.395879739,0.6910,0.2256,-0.3111,0.791
1.39899776,0.6617,0.1929,-0.3106,0.756
1.402928958,0.5806,0.1397,-0.3057,0.671
1.405442864,0.5367,0.1231,-0.2974,0.626
1.409386562,0.4971,0.1094,-0.2881,0.585
1.412814947,0.4717,0.0855,-0.2891,0.560
1.415610364,0.4893,0.0845,-0.3023,0.581
1.418123645,0.5235,0.0908,-0.3218,0.621
1.422577812,0.5923,0.1499,-0.3526,0.705
1.427702031,0.6675,0.2056,-0.3853,0.798
1.430119114,0.7066,0.2320,-0.4082,0.848
1.433224322,0.7340,0.2549,-0.4341,0.890
1.437247968,0.7681,0.2959,-0.4888,0.957
1.439681822,0.7716,0.3179,-0.5206,0.984
1.442166718,0.7740,0.3399,-0.5513,1.009
1.444589427,0.7799,0.3633,-0.5772,1.036
1.447178593,0.7882,0.3843,-0.6011,1.063
1.449664583,0.7989,0.3970,-0.6236,1.088
1.45450552,0.8106,0.3990,-0.6636,1.121
1.458223541,0.8087,0.3902,-0.6802,1.126
1.462005468,0.7921,0.3697,-0.7061,1.124
1.466544739,0.7667,0.3379,-0.7345,1.114
1.469053437,0.7515,0.3208,-0.7662,1.120
1.471803645,0.7413,0.2725,-0.9659,1.248
1.475847031,0.7056,0.1426,-1.3468,1.527
1.479676354,0.6490,0.1118,-1.3170,1.473
1.483045156,0.6363,0.1621,-1.0563,1.244
1.486023802,0.6236,0.2114,-0.8673,1.089
1.490133645,0.6231,0.2925,-0.7247,0.999
1.501342708,0.6382,0.3301,-0.8106,1.083
1.503886666,0.6607,0.4038,-0.9195,1.202
1.532820677,0.6632,0.4747,-0.9654,1.264
1.539578489,0.5538,0.5303,-1.7682,1.927
1.54242052,0.4312,0.4629,-1.8278,1.934
1.545050572,0.3667,0.4292,-1.7736,1.861
1.550083281,0.3008,0.3545,-1.4826,1.554
1.559053437,0.2813,0.2476,-1.2076,1.264
1.562014062,0.3496,0.1851,-1.0807,1.151
1.566868229,0.3814,0.1646,-1.0519,1.131
1.569717968,0.3872,0.1519,-1.0255,1.107
1.573982291,0.3941,0.1255,-0.9908,1.074
1.576502812,0.4019,0.1235,-0.9762,1.063
1.578927708,0.4112,0.1323,-0.9752,1.067
1.581655781,0.4092,0.1445,-0.9801,1.072
1.586355416,0.4161,0.1904,-0.9977,1.098
1.591359427,0.4327,0.2295,-0.9811,1.097
1.59394802,0.4390,0.2486,-0.9903,1.111
1.597107447,0.4400,0.2598,-1.0089,1.131
1.601095364,0.4209,0.2632,-1.0231,1.137
1.605889375,0.3936,0.2539,-1.0494,1.149
1.608311875,0.3858,0.2476,-1.0685,1.163
1.610793645,0.3819,0.2373,-1.0856,1.175
1.61346401,0.3936,0.2354,-1.1114,1.202
1.616000781,0.4019,0.2266,-1.1310,1.221
1.620431458,0.4097,0.2046,-1.1222,1.212
1.622938645,0.4107,0.1934,-1.1002,1.190
1.627745625,0.3829,0.1655,-1.0411,1.122
1.630341822,0.3760,0.1641,-1.0172,1.097
1.633070677,0.3731,0.1719,-0.9991,1.080
1.637839531,0.3584,0.1792,-0.9620,1.042
1.642664374,0.3536,0.2139,-0.9762,1.060
1.647662656,0.3501,0.2525,-0.9957,1.085
1.650155156,0.3443,0.2798,-1.0157,1.108
1.652786302,0.3472,0.2842,-1.0133,1.108
1.655439427,0.3433,0.2881,-1.0104,1.105
1.659860833,0.3267,0.2730,-0.9806,1.069
1.662533645,0.3067,0.2564,-0.9542,1.035
1.665396041,0.2959,0.2095,-0.9010,0.971
1.669620104,0.2793,0.1060,-0.8223,0.875
1.672125989,0.2627,0.0317,-0.7808,0.824
1.675211927,0.2456,-0.0366,-0.7530,0.793
1.680520885,0.2202,-0.1148,-0.7271,0.768
1.69561651,0.1387,-0.2613,-0.6788,0.740
1.697051354,0.0874,-0.3037,-0.6392,0.713
1.701543541,0.2461,0.0444,-0.8619,0.897
1.705981562,0.2710,0.0996,-1.0123,1.053
1.708427447,0.2466,0.1333,-1.0895,1.125
1.711173802,0.2564,0.1421,-1.1124,1.150
1.713655364,0.2554,0.1372,-1.1095,1.147
1.719553229,0.2554,0.1397,-1.1080,1.146
1.722023854,0.2344,0.1543,-1.1407,1.175
1.725749531,0.1719,0.1660,-1.1774,1.201
1.731010052,0.1533,0.1655,-1.1842,1.206
1.736520885,0.1104,0.1402,-1.1603,1.174
1.740439062,0.1201,0.1231,-1.1256,1.139
1.747926666,0.1533,0.0806,-1.0924,1.106
1.751330312,0.1631,0.0269,-1.0743,1.087
1.755062239,0.1192,0.0068,-1.0997,1.106
1.75943276,0.0874,0.0068,-1.0865,1.090
1.762295312,0.0942,0.0073,-1.0191,1.024
1.767988749,0.0859,-0.0230,-0.9772,0.981
1.772847916,0.0972,-0.0386,-0.9610,0.967
1.777717604,0.1699,-0.0737,-0.8790,0.898
1.781904895,0.1475,-0.1509,-0.8311,0.858
1.787752499,0.1025,-0.1802,-0.7974,0.824
1.796188593,0.0547,-0.2041,-0.9083,0.933
1.803901979,0.0332,-0.2237,-0.9161,0.944
1.80894427,0.4380,-0.2862,-0.2862,0.596
1.811377291,0.8126,-0.0352,-0.2451,0.849
1.814107708,1.0865,0.1314,-0.3345,1.144
1.819164999,1.1217,0.3794,-0.4307,1.260
1.823126406,0.8741,0.4092,-0.4541,1.067
1.825774843,0.4322,0.3326,-0.6563,0.853
1.829253958,0.3355,0.2456,-0.6812,0.798
1.834277343,0.3262,0.1304,-0.6588,0.747
1.838827135,0.4170,0.1651,-0.6666,0.803
1.844510416,0.3741,0.1118,-0.7310,0.829
1.849137031,0.4825,0.1226,-0.9439,1.067
1.85420401,0.5259,0.1104,-0.8883,1.038
1.856976458,0.5523,0.0923,-0.8355,1.006
1.860043333,1.0328,0.3008,-0.9195,1.415
1.862741197,1.0323,0.3247,-0.7681,1.327
1.865930312,1.0011,0.3545,-0.6700,1.256
1.870082812,1.1300,0.4971,-0.6563,1.398
