time,gFx,gFy,gFz,TgF
1.59484901,-0.2173,-0.7979,-0.0249,0.827
1.597401041,-0.2671,-0.8473,0.0171,0.889
1.60014151,-0.2842,-0.8868,0.0654,0.934
1.605464375,-0.2559,-0.9581,0.1358,1.001
1.609739531,-0.1773,-1.0499,0.1817,1.080
1.614511041,-0.1314,-1.1202,0.2193,1.149
1.617074166,-0.1196,-1.1300,0.2056,1.155
1.619518541,-0.1030,-1.1163,0.2051,1.140
1.621971093,-0.0469,-1.0939,0.2110,1.115
1.624536458,0.0625,-1.1310,0.1665,1.145
1.62711901,0.6177,-1.3751,0.0654,1.509
1.62968427,1.1783,-1.6037,0.1201,1.994
1.634499791,0.9596,-1.6310,0.2583,1.910
1.637624947,0.5743,-1.5050,0.3062,1.640
1.641694635,-0.0654,-1.2741,0.2129,1.293
1.644160104,-0.2075,-1.2194,0.1118,1.242
1.647231614,-0.2036,-1.2438,-0.0591,1.262
1.651700416,-0.2022,-1.3873,-0.1133,1.407
1.654442135,-0.1695,-1.5109,-0.1348,1.526
1.658970833,-0.1192,-1.8381,-0.1514,1.848
1.662144062,-0.2090,-2.0041,-0.1768,2.023
1.664367239,-0.2075,-2.0886,-0.1387,2.103
1.668903593,-0.0615,-2.0036,-0.3018,2.027
1.671767291,-0.1651,-1.9074,-0.1660,1.922
1.676250729,-0.3794,-1.4357,-0.0361,1.485
1.678710416,0.1025,-1.2970,0.1548,1.310
1.681181354,0.8927,-1.1998,0.0562,1.497
1.683645052,1.5866,-1.0958,-0.0552,1.929
1.686166302,1.8986,-1.1481,0.2217,2.230
1.688663385,2.0505,-1.1315,0.3233,2.364
1.693623541,2.6580,-0.5127,0.2520,2.719
1.696043385,2.5540,-0.3960,0.6329,2.661
1.698617916,2.4631,-0.3247,0.6075,2.558
1.701188697,2.5222,-0.2188,0.3169,2.551
1.705876458,2.6844,-0.1377,-0.2793,2.702
1.708456927,2.6262,-0.2217,-0.2842,2.651
1.713534739,2.2825,-0.5303,0.2207,2.354
1.718624218,2.0803,-0.6563,0.3540,2.210
1.721180364,2.0183,-0.6177,0.2046,2.121
1.725618802,1.6237,-0.6622,0.1563,1.760
1.729803749,1.4269,-0.7139,0.1416,1.602
1.73365677,1.0382,-0.8009,-0.0469,1.312
1.738073333,0.6368,-0.9005,-0.1939,1.120
1.744733802,0.4390,-0.9762,-0.1025,1.075
1.77596651,0.2920,-1.0475,0.0034,1.087
1.783040572,0.8639,0.0015,-0.1216,0.872
1.78608151,0.7393,-0.0855,0.0864,0.749
1.79079302,0.6851,-0.1358,0.1519,0.715
1.802610416,0.5220,-0.3311,0.2378,0.662
1.807379999,0.3775,-0.5401,0.1983,0.688
1.81199901,0.4024,-0.5528,0.2027,0.713
1.814584218,0.4239,-0.5650,0.2085,0.736
1.817018802,0.4488,-0.5753,0.1914,0.754
1.821904114,0.4512,-0.6319,0.1450,0.790
1.826898541,0.3467,-0.6988,0.0884,0.785
1.829462291,0.3116,-0.7584,0.1030,0.826
1.834416718,0.2197,-0.8238,0.2622,0.892
1.837137968,0.1563,-0.8375,0.2730,0.895
1.839743281,0.1387,-0.7843,0.1392,0.808
1.842776041,0.1563,-0.7115,-0.0405,0.730
1.846883072,0.2359,-0.6060,-0.1709,0.672
1.851722499,0.3482,-0.5792,-0.1113,0.685
1.854458906,0.4859,-0.5801,-0.0996,0.763
1.857838385,0.4659,-0.5762,-0.0659,0.744
1.86181276,0.4043,-0.5757,-0.0855,0.709
1.865216302,0.3824,-0.6353,-0.1196,0.751
1.869061718,0.1240,-1.0343,-0.0523,1.043
1.874089947,-0.0606,-1.3878,0.2407,1.410
1.878809687,0.0098,-1.4215,0.5587,1.527
1.886133489,0.2652,-1.4606,0.5152,1.571
1.88899901,0.5401,-1.4508,0.2808,1.573
1.891191666,0.6480,-1.4191,0.1885,1.571
1.893722343,0.7105,-1.3922,0.1201,1.568
1.896172604,0.6905,-1.3444,0.0947,1.514
1.901077187,0.6177,-1.1862,0.0825,1.340
1.905983802,0.5967,-1.0890,0.0772,1.244
1.910922499,0.6094,-0.9977,0.0459,1.170
1.913587864,0.6563,-0.9630,0.0239,1.166
1.918185416,0.8189,-0.7559,0.0210,1.115
1.920632499,0.7750,-0.7237,0.0142,1.060
1.924192656,0.7804,-0.6988,-0.0034,1.048
1.929818854,0.7789,-0.7247,0.0767,1.067
1.932576302,0.7462,-0.7774,0.0674,1.080
1.93576776,0.6480,-0.8888,0.0264,1.100
1.94031901,0.5352,-0.9635,-0.0137,1.102
1.942954322,0.4839,-0.9762,-0.0230,1.090
1.945472499,0.4185,-1.0045,-0.0054,1.088
1.950857708,0.2476,-1.1446,0.0620,1.173
1.953323124,0.1802,-1.2374,0.0606,1.252
1.957638437,0.1040,-1.4367,-0.0029,1.440
1.960143072,0.0542,-1.5246,0.0596,1.527
1.962774895,0.0190,-1.5617,0.1030,1.565
1.965274895,0.0273,-1.5729,0.1216,1.578
1.970535468,0.1338,-1.5148,0.1157,1.525
1.975002083,0.2154,-1.4538,0.1358,1.476
1.97990427,0.2925,-1.3805,0.1372,1.418
1.982352916,0.3233,-1.3336,0.1367,1.379
1.985011979,0.3472,-1.3024,0.1299,1.354
1.989832708,0.3365,-1.2745,0.1001,1.322
1.992507499,0.2637,-1.2609,0.0889,1.291
1.997047604,0.1597,-1.2115,0.0088,1.222
1.999683124,0.1978,-1.1910,-0.0591,1.209
2.005242499,0.3013,-1.1188,-0.1001,1.163
2.007215885,0.3286,-1.0777,-0.0498,1.128
2.012075364,0.3711,-1.0465,0.0068,1.110
2.014705208,0.4346,-1.0108,-0.0308,1.101
2.017328176,0.4654,-1.0250,-0.0166,1.126
2.02210177,0.4322,-1.1085,0.0200,1.190
2.025270676,0.3863,-1.1925,0.0586,1.255
2.029613958,0.1651,-1.4752,0.2788,1.510
2.03538026,-0.0293,-1.4083,0.5518,1.513
2.038088697,-0.0220,-1.2731,0.5811,1.400
2.041961354,0.1109,-0.9073,0.3008,0.962
2.046639374,0.3086,-0.5572,0.0659,0.640
2.049292187,0.3760,-0.4541,-0.0396,0.591
2.051994531,0.4322,-0.4346,-0.1641,0.634
