time,gFx,gFy,gFz,TgF
1.812398332,0.9811,-0.1231,0.4341,1.080
1.815747186,0.9708,-0.1421,0.4156,1.066
1.819771509,0.9249,-0.1944,0.3843,1.020
1.823986978,0.8575,-0.2598,0.3467,0.961
1.82667302,0.8082,-0.2950,0.3311,0.922
1.832713332,0.6881,-0.3833,0.3072,0.845
1.835156145,0.6407,-0.4258,0.2876,0.821
1.840398905,0.5884,-0.4942,0.2300,0.802
1.843395624,0.5840,-0.5381,0.1875,0.816
1.845936145,0.5982,-0.5543,0.1812,0.835
1.848809634,0.6182,-0.5650,0.1856,0.858
1.85121828,0.6470,-0.5767,0.1968,0.889
1.855671561,0.7188,-0.6002,0.2383,0.966
1.858177759,0.7550,-0.6099,0.2642,1.006
1.860640884,0.7921,-0.6197,0.2935,1.048
1.865684686,0.8658,-0.6505,0.3575,1.140
1.870412499,0.9439,-0.6680,0.3565,1.210
1.872903436,0.9659,-0.6422,0.3706,1.218
1.877783541,1.0118,-0.5923,0.4634,1.261
1.880229322,1.0685,-0.6046,0.5220,1.334
1.88317953,1.1515,-0.6329,0.5743,1.434
1.890207863,1.3971,-0.6812,0.5772,1.658
1.892625311,1.6681,-0.6744,0.4585,1.857
1.895224478,1.7248,-0.6671,0.3799,1.888
1.898142551,1.7907,-0.6324,0.3067,1.924
1.90226078,1.8864,-0.5845,0.1880,1.984
1.904773436,1.9338,-0.5582,0.1279,2.017
1.910046301,2.0412,-0.5064,0.0767,2.104
1.915923072,2.1809,-0.4488,0.1167,2.230
1.919515884,2.3435,-0.3789,0.1729,2.380
1.923484218,2.4226,-0.3379,0.1831,2.453
1.927508384,2.5447,-0.2520,0.1655,2.562
1.931745363,2.5896,-0.1797,0.0889,2.597
1.934334686,2.5823,-0.1602,0.0366,2.588
1.93960828,2.5169,-0.1533,-0.0122,2.522
1.944031301,2.3899,-0.1621,0.0244,2.396
1.946462863,2.2991,-0.1724,0.0723,2.307
1.949003228,2.1926,-0.1953,0.1314,2.205
1.951669113,2.0871,-0.2315,0.1743,2.107
1.956598332,1.9016,-0.3116,0.1729,1.935
1.959148436,1.8332,-0.3736,0.1235,1.875
1.96346203,1.7009,-0.4595,0.0464,1.762
1.968571145,1.5329,-0.4874,0.0791,1.610
1.970970259,1.4484,-0.4981,0.1157,1.536
1.975700832,1.3097,-0.5347,0.1714,1.425
1.978105363,1.2506,-0.5547,0.1997,1.383
1.980763593,1.1935,-0.5777,0.2373,1.347
1.985431457,1.0831,-0.6119,0.3116,1.282
1.988022655,1.0421,-0.6299,0.3311,1.262
1.990588749,1.0133,-0.6466,0.3350,1.248
1.99534453,0.9855,-0.6661,0.3301,1.234
1.998348853,0.9752,-0.6627,0.3443,1.228
2.000794843,0.9698,-0.6602,0.3570,1.226
2.005020988,1.0030,-0.6632,0.3360,1.248
2.007553801,1.0406,-0.6675,0.3101,1.275
2.010047603,1.0865,-0.6661,0.2891,1.307
2.01557052,1.1915,-0.6524,0.2686,1.385
2.019822551,1.2799,-0.6285,0.2710,1.451
2.022558905,1.3170,-0.6109,0.2783,1.478
2.027173645,1.3751,-0.5679,0.3140,1.521
2.032018801,1.4035,-0.5328,0.3662,1.545
2.037022968,1.4220,-0.4927,0.4112,1.560
2.039846665,1.4323,-0.4737,0.4224,1.567
2.044193384,1.4376,-0.4351,0.4234,1.561
2.046887968,1.4386,-0.4146,0.4131,1.553
2.049708176,1.4396,-0.3946,0.3931,1.544
2.053998645,1.4372,-0.3555,0.3218,1.515
2.056483905,1.4425,-0.3267,0.2700,1.504
2.059259478,1.4372,-0.3160,0.2359,1.490
2.064044061,1.4342,-0.3120,0.1397,1.474
2.067073749,1.4362,-0.3140,0.1050,1.474
2.071276301,1.4621,-0.3033,0.0620,1.494
2.073780832,1.4787,-0.3052,0.0654,1.511
2.078656353,1.4992,-0.3164,0.1123,1.536
