time,gFx,gFy,gFz,TgF
1.644021666,0.1787,0.0142,0.5767,0.604
1.646497864,0.1724,0.0156,0.5670,0.593
1.648983333,0.1670,0.0166,0.5489,0.574
1.651605104,0.1616,0.0112,0.5250,0.549
1.657108489,0.1626,-0.0098,0.4654,0.493
1.661172135,0.1675,-0.0381,0.3951,0.431
1.664285625,0.1699,-0.0547,0.3716,0.412
1.668619323,0.1655,-0.0830,0.3643,0.409
1.673529948,0.1348,-0.0986,0.3775,0.413
1.678382343,0.0811,-0.0957,0.4004,0.420
1.681185573,0.0562,-0.0840,0.4058,0.418
1.685898593,0.0254,-0.0469,0.4019,0.405
1.68843026,0.0171,-0.0269,0.4009,0.402
1.69320901,-0.0073,0.0142,0.4214,0.422
1.695860416,-0.0176,0.0317,0.4498,0.451
1.698900156,-0.0254,0.0405,0.4786,0.481
1.70300651,0.0132,0.0381,0.5054,0.507
1.706259687,0.0840,0.0254,0.4888,0.497
1.708882031,0.1646,-0.0044,0.4571,0.486
1.713137083,0.3047,-0.0869,0.4390,0.541
1.718020989,0.3916,-0.1597,0.4781,0.638
1.723567083,0.4605,-0.2100,0.5093,0.718
1.727475677,0.5352,-0.2158,0.5035,0.766
1.729925104,0.5713,-0.2066,0.4903,0.781
1.733269323,0.6060,-0.1934,0.4742,0.793
1.737103281,0.6612,-0.1636,0.4410,0.811
1.740796927,0.6807,-0.1577,0.4307,0.821
1.744566093,0.6954,-0.1543,0.4239,0.829
1.747335833,0.6954,-0.1543,0.4248,0.829
1.749950156,0.6939,-0.1509,0.4263,0.828
1.75426,0.6900,-0.1445,0.4288,0.825
1.756728229,0.7012,-0.1436,0.4288,0.834
1.759250885,0.7164,-0.1455,0.4312,0.849
1.761835937,0.7345,-0.1485,0.4419,0.870
1.764535156,0.7501,-0.1577,0.4561,0.892
1.769146354,0.7862,-0.1875,0.4732,0.937
1.771606718,0.8018,-0.2085,0.4805,0.958
1.774084895,0.8184,-0.2305,0.4844,0.979
1.778890416,0.8712,-0.2661,0.4966,1.038
1.783186927,0.9107,-0.2735,0.5030,1.076
1.786090729,0.9933,-0.2744,0.5181,1.153
1.788523073,1.0309,-0.2676,0.5254,1.188
1.791276093,1.0699,-0.2657,0.5377,1.227
1.795835156,1.1339,-0.2705,0.5709,1.298
1.798287604,1.1593,-0.2788,0.5948,1.332
1.800890833,1.1749,-0.2901,0.6270,1.363
1.806150729,1.1871,-0.3208,0.6759,1.403
1.810736979,1.1959,-0.3482,0.7056,1.432
1.815992708,1.2159,-0.3677,0.7198,1.460
1.820754479,1.2628,-0.3726,0.7178,1.500
1.825445416,1.3131,-0.3570,0.6759,1.519
1.827952864,1.3507,-0.3467,0.6402,1.534
